date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:03	467602/467602	---MCZ	200	added ('OK')	text/html	etag:%2246868DF64AF3F66D46CA3C2BE8BCC62C%22	https://www.metro.pe/tecnologia/televisores/22239?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22239fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:04	193317/193317	---M-Z	200	added ('OK')	text/html	etag:%223BCC9C684D64BF509317E9C1EB7AB2DC%22	https://www.metro.pe/tecnologia/televisores/22255?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22255fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:04	365593/365593	---MCZ	200	added ('OK')	text/html	etag:%22C6E4D7D9B4D6384BD6897F4823131B8C%22	https://www.metro.pe/tecnologia/televisores/22673?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22673fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:05	258181/258181	---MCZ	200	added ('OK')	text/html	etag:%22788E77C492237D93E2EFCBD2372394BC%22	https://www.metro.pe/tecnologia/televisores/22675?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22675fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:06	149771/149771	---M-Z	200	added ('OK')	text/html	etag:%227DB4CF4D178FBBDE581EEDCF16CF80FA%22	https://www.metro.pe/tecnologia/televisores/22810?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22810fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:07	285480/285480	---MCZ	200	added ('OK')	text/html	etag:%227D155D1CA2E47888F57E1C8C5DF45FCA%22	https://www.metro.pe/tecnologia/televisores/22852?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/22852fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:08	249592/249592	---M-Z	200	added ('OK')	text/html	etag:%222EC00633453D736047116553CFAC57E2%22	https://www.metro.pe/tecnologia/televisores/23042?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23042fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:09	224811/224811	---MCZ	200	added ('OK')	text/html	etag:%22ED7CDE1DD1EAB4060E010F0972DC6C3A%22	https://www.metro.pe/tecnologia/televisores/23044?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23044fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:09	455254/455254	---MCZ	200	added ('OK')	text/html	etag:%2205D74E4FDFD2A2DC3820078ACEBA9A34%22	https://www.metro.pe/tecnologia/televisores/23106?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23106fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:10	458140/458140	---M-Z	200	added ('OK')	text/html	etag:%228BE7EEDD2C9130D0923333E79CA40421%22	https://www.metro.pe/tecnologia/televisores/23127?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23127fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:11	340030/340030	---MCZ	200	added ('OK')	text/html	etag:%2201FF319333FA170347C2741FC3B4AE6E%22	https://www.metro.pe/tecnologia/televisores/23206?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23206fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:11	459791/459791	---MCZ	200	added ('OK')	text/html	etag:%226F7C0F085379491967533892A20C3A72%22	https://www.metro.pe/tecnologia/televisores/23249?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23249fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:12	211068/211068	---MCZ	200	added ('OK')	text/html	etag:%223A75FD871A9CBD0CDB3013D57936D3AB%22	https://www.metro.pe/tecnologia/televisores/23319?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23319fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:13	192145/192145	---M-Z	200	added ('OK')	text/html	etag:%2232F2ACA2B00112D4024BC4A12F069378%22	https://www.metro.pe/tecnologia/televisores/23321?PS=18&map=c,c,productClusterSearchableIds	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/23321fb64.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:13	483518/483518	---MCZ	200	added ('OK')	text/html	etag:%226F7C0F085379491967533892A20C3A72%22	https://www.metro.pe/tecnologia/televisores/tv?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/tv1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:14	153059/153059	---M-Z	200	added ('OK')	text/html	etag:%22DD5DB05E87A7903515C5A87D242B115C%22	https://www.metro.pe/tecnologia/televisores/blu-ray-y-dvd?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/blu-ray-y-dvd1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:15	175589/175589	---M-Z	200	added ('OK')	text/html	etag:%22EF1483995DFBD0575CFAF0BA2888AEDF%22	https://www.metro.pe/tecnologia/televisores/soundbar-y-home-theater?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/soundbar-y-home-theater1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:15	181031/181031	---M-Z	200	added ('OK')	text/html	etag:%22CE7F53AEC05F889EA82C05CF435BD91B%22	https://www.metro.pe/tecnologia/televisores/accesorios-de-tv?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/accesorios-de-tv1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:16	402146/402146	---MCZ	200	added ('OK')	text/html	etag:%226AE029117BBE6C10C36867744501AF1B%22	https://www.metro.pe/tecnologia/televisores/aoc?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/aoc1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:17	164136/164136	---M-Z	200	added ('OK')	text/html	etag:%2225294FE87E0DC763B55915B3DC26FD08%22	https://www.metro.pe/tecnologia/televisores/fiddler?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/fiddler1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:17	224687/224687	---MCZ	200	added ('OK')	text/html	etag:%224C9D2F735865C92B2152D9FB164A8D20%22	https://www.metro.pe/tecnologia/televisores/hisense?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/hisense1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:18	448163/448163	---MCZ	200	added ('OK')	text/html	etag:%221808CB734A5B1DAE741A089E7A0E9341%22	https://www.metro.pe/tecnologia/televisores/lg?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/lg1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:19	149756/149756	---M-Z	200	added ('OK')	text/html	etag:%229D1BFC7201E0938E40B00E4FBD26AB56%22	https://www.metro.pe/tecnologia/televisores/micronics?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/micronics1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:19	234993/234993	---MCZ	200	added ('OK')	text/html	etag:%2247BC2DC8D76AF80FAC48BE744A318D38%22	https://www.metro.pe/tecnologia/televisores/nex?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/nex1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:20	179186/179186	---M-Z	200	added ('OK')	text/html	etag:%221AC920E561B6DE6647DF94103BF37326%22	https://www.metro.pe/tecnologia/televisores/panasonic?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/panasonic1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:21	189795/189795	---M-Z	200	added ('OK')	text/html	etag:%22CE857C72D0BA2DE61DF7F18FD98EB9E5%22	https://www.metro.pe/tecnologia/televisores/philips?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/philips1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:22	355575/355575	---MCZ	200	added ('OK')	text/html	etag:%22CA974AF05A26B85C537B7281C447C459%22	https://www.metro.pe/tecnologia/televisores/samsung?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/samsung1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:22	152903/152903	---M-Z	200	added ('OK')	text/html	etag:%22DD5DB05E87A7903515C5A87D242B115C%22	https://www.metro.pe/tecnologia/televisores/sony?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/sony1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:23	220886/220886	---MCZ	200	added ('OK')	text/html	etag:%22DC45A132F27DDB1FB15E6C3BFCEE5183%22	https://www.metro.pe/tecnologia/televisores/xiaomi?PS=18	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/xiaomi1852.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:24	295471/295471	---MCZ	200	added ('OK')	text/html	etag:%221D10B32FCDC00590AD431A7AEBC4FA38%22	https://www.metro.pe/tecnologia/televisores/de-35-a-699?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-35-a-699e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:26	340558/340558	---MCZ	200	added ('OK')	text/html	etag:%2253CBE45E56BC170E4A8CCB40650CB747%22	https://www.metro.pe/tecnologia/televisores/de-700-a-1100?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-700-a-1100e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:27	475731/475731	---MCZ	200	added ('OK')	text/html	etag:%22F5CC4D816248F34CE4AC9DD55F61525B%22	https://www.metro.pe/tecnologia/televisores/de-1100-a-1700?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-1100-a-1700e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:27	234102/234102	---MCZ	200	added ('OK')	text/html	etag:%22966D1341D8197AB7402C412720281A20%22	https://www.metro.pe/tecnologia/televisores/de-1700-a-2230?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-1700-a-2230e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:28	348543/348543	---MCZ	200	added ('OK')	text/html	etag:%221E684BC0B4FBDA27EBBD217EB80068F5%22	https://www.metro.pe/tecnologia/televisores/de-2030-a-3000?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-2030-a-3000e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:28	232742/232742	---MCZ	200	added ('OK')	text/html	etag:%2238C29691263D32418EC7604A22D23C0A%22	https://www.metro.pe/tecnologia/televisores/de-3000-a-4000?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-3000-a-4000e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:29	237325/237325	---MCZ	200	added ('OK')	text/html	etag:%2298CD681392BB1B43A07A7259638B9B40%22	https://www.metro.pe/tecnologia/televisores/de-4000-a-9000?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-4000-a-9000e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:30	153033/153033	---M-Z	200	added ('OK')	text/html	etag:%22EB8054ADB855D7BA2A4A6648EC7E7A20%22	https://www.metro.pe/tecnologia/televisores/de-9000-a-39000?PS=18&map=c,c,priceFrom	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/de-9000-a-39000e792.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:31	9380/9380	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Sep%202022%2002:58:53%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/579391-230-230/Televisor-Nex-Smart-TV-UHD-55-1-299745214.jpg?v=637992395252400000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/579391-230-230/Televisor-Nex-Smart-TV-UHD-55-1-299745214533f.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:32	483521/483521	---MCZ	200	added ('OK')	text/html	etag:%226F7C0F085379491967533892A20C3A72%22	https://www.metro.pe/tecnologia/televisores/tv	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/tv.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:32	7179/7179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Jun%202022%2020:37:20%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/558022-230-230/Samsung-Smart-Tv-Uhd-65-Un65Au7090Gxpe-1-310267396.jpg?v=637919590322400000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/558022-230-230/Samsung-Smart-Tv-Uhd-65-Un65Au7090Gxpe-1-310267396c0c5.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:34	9535/9535	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Apr%202022%2017:38:21%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/538024-230-230/TV-Xioami-50-Uhd-4K-Smart-Tv-Hdr10-Android-10-1-273797306.jpg?v=637854682938670000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/538024-230-230/TV-Xioami-50-Uhd-4K-Smart-Tv-Hdr10-Android-10-1-273797306d4d1.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:34	8927/8927	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Feb%202022%2021:07:06%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/519836-230-230/TV-Xioami-55-Uhd-4K-Smart-Tv-Hdr10-Android-10-1-273797305.jpg?v=637800376188170000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/519836-230-230/TV-Xioami-55-Uhd-4K-Smart-Tv-Hdr10-Android-10-1-2737973057f43.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:35	10401/10401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Sep%202022%2002:58:53%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/579392-230-230/Televisor-Nex-Smart-TV-UHD-65-1-299745215.jpg?v=637992395255500000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/579392-230-230/Televisor-Nex-Smart-TV-UHD-65-1-2997452155846.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:36	7288/7288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Sep%202022%2002:58:52%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/579388-230-230/Televisor-Nex-Smart-TV-HD-32-1-299745211.jpg?v=637992395242230000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/579388-230-230/Televisor-Nex-Smart-TV-HD-32-1-299745211af5a.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:37	9025/9025	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Oct%202022%2017:37:10%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/589572-230-230/973772-1.jpg?v=638018842229270000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/589572-230-230/973772-107de.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:37	10690/10690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2017:38:23%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/572957-230-230/Hisense-Smart-Tv-Uhd-55-55A6H-1-298125745.jpg?v=637963546955130000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/572957-230-230/Hisense-Smart-Tv-Uhd-55-55A6H-1-2981257457b48.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:38	11719/11719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jun%202022%2000:09:31%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/553214-230-230/UHD-LG-TV-50-4K-ThinQ-AI-50UQ8050-2022-1-299745223.jpg?v=637902437633670000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/553214-230-230/UHD-LG-TV-50-4K-ThinQ-AI-50UQ8050-2022-1-299745223b1d5.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:38	7793/7793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Sep%202022%2002:58:52%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/579390-230-230/Televisor-Nex-Smart-TV-UHD-50-1-299745213.jpg?v=637992395248630000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/579390-230-230/Televisor-Nex-Smart-TV-UHD-50-1-2997452132fb2.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:39	7908/7908	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Sep%202022%2002:58:52%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/579389-230-230/Televisor-Nex-Smart-TV-FHD-43-1-299745212.jpg?v=637992395244870000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/579389-230-230/Televisor-Nex-Smart-TV-FHD-43-1-299745212a05c.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:39	7665/7665	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Sep%202022%2020:51:11%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/578307-230-230/Smart-Tv-43-Samsung-Fhd-Un43T5202Agxpe-1-310267399.jpg?v=637987854637970000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/578307-230-230/Smart-Tv-43-Samsung-Fhd-Un43T5202Agxpe-1-310267399bdef.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:40	8310/8310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2017:44:28%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/582891-230-230/Tv-43-LG-Uhd-4K-Thinq-Ai-43Uq7500-2022-1-342212771.jpg?v=638000702609230000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/582891-230-230/Tv-43-LG-Uhd-4K-Thinq-Ai-43Uq7500-2022-1-3422127719782.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:41	175612/175612	---M-Z	200	added ('OK')	text/html	etag:%22EF1483995DFBD0575CFAF0BA2888AEDF%22	https://www.metro.pe/tecnologia/televisores/soundbar-y-home-theater	C:/HTRACK/metro1/www.metro.pe/tecnologia/televisores/soundbar-y-home-theater.html	(from https://www.metro.pe/tecnologia/televisores)
12:01:42	4977/4977	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2020:43:11%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/570585-230-230/Soporte-de-Inclinaci-n-Nex-TV-37-70-1-153876541.jpg?v=637951561830300000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/570585-230-230/Soporte-de-Inclinaci-n-Nex-TV-37-70-1-1538765410b12.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:42	10652/10652	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2017:38:23%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/572956-230-230/Hisense-Smart-Tv-Uhd-50-50A6H-1-298125744.jpg?v=637963546952330000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/572956-230-230/Hisense-Smart-Tv-Uhd-50-50A6H-1-2981257447dc2.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:43	9087/9087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2017:38:22%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/572954-230-230/Hisense-Smart-Tv-Hd-32-32A4H-1-298125742.jpg?v=637963546947170000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/572954-230-230/Hisense-Smart-Tv-Hd-32-32A4H-1-2981257426391.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:43	6830/6830	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Jun%202022%2020:37:20%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/558023-230-230/Samsung-Smart-Tv-Uhd-50-Un50Au7090Gxpe-1-310267398.jpg?v=637919590324600000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/558023-230-230/Samsung-Smart-Tv-Uhd-50-Un50Au7090Gxpe-1-3102673989a93.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:44	5436/5436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2000:31:08%20GMT	https://wongfood.vteximg.com.br/arquivos/ids/563849-230-230/Samsung-Smart-Tv-Uhd-43-Un43Au7090Gxpe-1-277754806.jpg?v=637934418600430000	C:/HTRACK/metro1/wongfood.vteximg.com.br/arquivos/ids/563849-230-230/Samsung-Smart-Tv-Uhd-43-Un43Au7090Gxpe-1-2777548068141.jpg	(from https://www.metro.pe/tecnologia/televisores)
12:01:45	15457/15457	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Nov%202022%2017:01:45%20GMT	https://www.metro.pe/files/custom-nes.css	C:/HTRACK/metro1/www.metro.pe/files/custom-nes.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:45	20479/20479	---MCZ	200	added ('OK')	text/css	date:Fri,%2013%20Jul%202018%2011:21:02%20GMT	https://metrofood.vteximg.com.br/arquivos/custom_ksan.css?v=130718	C:/HTRACK/metro1/metrofood.vteximg.com.br/arquivos/custom_ksan3a0d.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:46	15091/15091	---M-Z	200	added ('OK')	text/css	etag:%225eb03fcb-3af3%22	https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.2/css/select2.min.css	C:/HTRACK/metro1/cdnjs.cloudflare.com/ajax/libs/select2/4.0.2/css/select2.min.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:46	6548/6548	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Nov%202022%2017:01:46%20GMT	https://www.metro.pe/files/mprogress.css	C:/HTRACK/metro1/www.metro.pe/files/mprogress.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:47	17761/17761	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf2-4561%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.0/css/swiper.min.css	C:/HTRACK/metro1/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.0/css/swiper.min.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:47	63673/63673	---MCZ	200	added ('OK')	text/css	date:Thu,%2021%20Apr%202022%2021:56:55%20GMT	https://wongfood.vtexassets.com/arquivos/font-face-metro.css?v=637861750070600000	C:/HTRACK/metro1/wongfood.vtexassets.com/arquivos/font-face-metro0443.css	(from https://www.metro.pe/tecnologia/televisores)
12:01:47	41342/41342	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:48%20GMT	https://www.metro.pe/files/mega.js	C:/HTRACK/metro1/www.metro.pe/files/mega.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:47	19082/19082	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Apr%202022%2022:14:17%20GMT	https://wongfood.vtexassets.com/arquivos/bxslider-metro.js?v=637861760494970000	C:/HTRACK/metro1/wongfood.vtexassets.com/arquivos/bxslider-metro83c6.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:48	96209/96209	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-177d1%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.0/js/swiper.min.js	C:/HTRACK/metro1/cdnjs.cloudflare.com/ajax/libs/Swiper/3.4.0/js/swiper.min.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:49	7817/7817	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:49%20GMT	https://www.metro.pe/files/mprogress.js	C:/HTRACK/metro1/www.metro.pe/files/mprogress.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:49	1452/1452	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:50%20GMT	https://www.metro.pe/files/jquery.menu-aim.js	C:/HTRACK/metro1/www.metro.pe/files/jquery.menu-aim.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:50	7686/7686	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:50%20GMT	https://www.metro.pe/files/jquery.mobile.custom.js	C:/HTRACK/metro1/www.metro.pe/files/jquery.mobile.custom.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:50	44344/44344	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2021%20Apr%202022%2016:40:29%20GMT	https://wongfood.vtexassets.com/arquivos/owl.carousel-v2.min.js?v=637861560214830000	C:/HTRACK/metro1/wongfood.vtexassets.com/arquivos/owl.carousel-v2.min489c.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:51	341914/341914	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:51%20GMT	https://www.metro.pe/files/global.js	C:/HTRACK/metro1/www.metro.pe/files/global.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:51	7245/7245	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:51%20GMT	https://www.metro.pe/files/jquery.adaptive-backgrounds.js	C:/HTRACK/metro1/www.metro.pe/files/jquery.adaptive-backgrounds.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:52	1455/1455	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:52%20GMT	https://www.metro.pe/files/nyk.vtexito.js	C:/HTRACK/metro1/www.metro.pe/files/nyk.vtexito.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:52	1016/1016	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:53%20GMT	https://www.metro.pe/files/nyk.masterdata.js	C:/HTRACK/metro1/www.metro.pe/files/nyk.masterdata.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:52	8613/8613	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:53%20GMT	https://www.metro.pe/files/nyk.pinker.js	C:/HTRACK/metro1/www.metro.pe/files/nyk.pinker.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:53	34949/34949	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:53%20GMT	https://www.metro.pe/files/mtf.global.min.js	C:/HTRACK/metro1/www.metro.pe/files/mtf.global.min.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:53	38498/38498	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2016:57:55%20GMT	https://www.metro.pe/files/uatmee.js	C:/HTRACK/metro1/www.metro.pe/files/uatmee.js	(from https://www.metro.pe/tecnologia/televisores)
12:01:54	51038/51038	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Nov%202022%2017:01:54%20GMT	https://www.metro.pe/files/cenco-create-user-list.js	C:/HTRACK/metro1/www.metro.pe/files/cenco-create-user-list.js	(from https://www.metro.pe/tecnologia/televisores)
